path	Transcription
../resampled_audio/re_LJ029-0066.wav	no one else was identified to the secret service through local inquiry as potentially dangerous
../resampled_audio/re_LJ033-0211.wav	and the obvious bulk of the package which he intended to bring to work the next day
../resampled_audio/re_LJ033-0092.wav	the main reason he was going over there that thursday afternoon when he was to bring back some curtain rods so i didn't think any more about it when he told me that end quote
../resampled_audio/re_LJ026-0104.wav	so starch manufactured in the leaves must be digested dissolved before it can be transported
../resampled_audio/re_LJ043-0105.wav	that while he did not fire oswald because of the newspaper incident or even weigh it heavily in his decision quote
../resampled_audio/re_LJ009-0301.wav	who deserted and was pursued but without success
../resampled_audio/re_LJ001-0033.wav	but which must certainly have come from the study of the twelfth or even the eleventh century mss
../resampled_audio/re_LJ041-0190.wav	it got him in the newspapers it did broadcast his name out end quote
../resampled_audio/re_LJ008-0215.wav	one by one the huge uprights of black timber were fitted together
../resampled_audio/re_LJ018-0302.wav	for these cash was obtained in notes the notes were exchanged by one of the conspirators for gold at the bank of england and again the same day
../resampled_audio/re_LJ037-0035.wav	he testified that the picture of oswald which he saw later on television bore a resemblance to the man who shot officer tippit
../resampled_audio/re_LJ009-0263.wav	the executioner forced the struggling criminal from the platform so that the rope sustained his whole weight
../resampled_audio/re_LJ019-0165.wav	the rule became general as regards the prison dress hitherto clothing had been issued only to such as were destitute or in rags and all classes of prisoners
../resampled_audio/re_LJ019-0309.wav	the main object of this act was to compass that uniformity in discipline and treatment generally
../resampled_audio/re_LJ003-0262.wav	any reputed and indeed any real wife might spend the night in newgate if she would pay the shilling fee commonly known as the bad money
../resampled_audio/re_LJ045-0062.wav	he made no attempt to help her and there are other indications that he did not want her to learn that language
../resampled_audio/re_LJ008-0283.wav	two others were sentenced to three months' imprisonment and the balance to varying terms
../resampled_audio/re_LJ016-0198.wav	i cannot find that calcraft was sworn in when appointed or any exact information when the old forbidding ceremony ceased to be practiced
../resampled_audio/re_LJ022-0173.wav	for the regulation of transportation by water for the strengthening of our merchant marine and air transport
../resampled_audio/re_LJ030-0080.wav	scanning not only the crowds but the windows and roofs of buildings overpasses and crossings
../resampled_audio/re_LJ011-0131.wav	upon the third reading of this bill sir james macintosh moved as an amendment that capital punishment should be abolished for all crimes of forgery
../resampled_audio/re_LJ036-0153.wav	the elapsed time of the reconstructed run from the greyhound bus station to neely and beckley was  minutes and  seconds by stopwatch
../resampled_audio/re_LJ012-0100.wav	some ham sandwiches several cigar ends and two empty champagne bottles were found on the premises next day showing how they had passed their time
../resampled_audio/re_LJ012-0051.wav	while thus incarcerated he managed to escape from custody but not actually from jail by an ingenious contrivance which is worth mentioning
../resampled_audio/re_LJ025-0155.wav	a bean may be supplied with water in which salts of ammonia and certain other mineral salts are dissolved in due proportion
../resampled_audio/re_LJ047-0044.wav	oswald was however willing to discuss his contacts with soviet authorities he denied having any involvement with soviet intelligence agencies
../resampled_audio/re_LJ044-0225.wav	it should also be noted however that one witness testified that shortly before the assassination
../resampled_audio/re_LJ034-0048.wav	the freshness of prints developed in this manner cannot be estimated
../resampled_audio/re_LJ039-0022.wav	and i told him that he shouldn't do this and that he had promised me
../resampled_audio/re_LJ013-0250.wav	in the same room a large axe and saw were found covered with blood
../resampled_audio/re_LJ016-0114.wav	a later case was still more remarkable as it was effected after the alteration of the prison and its reconstruction on the newest lines
../resampled_audio/re_LJ016-0003.wav	and that none of its inmates could hope to escape from its secure precincts
../resampled_audio/re_LJ030-0131.wav	which curves in a southwesterly direction as it proceeds downgrade toward the triple underpass and the stemmons freeway
../resampled_audio/re_LJ018-0293.wav	the ground thus cleared the forgers poured in from birmingham numbers of forged acceptances
../resampled_audio/re_LJ011-0247.wav	mr mullay became alarmed and as mr owen did not appear withdrew
../resampled_audio/re_LJ014-0038.wav	and proceeding to where they came from found delarue dead slain by the furious brother
../resampled_audio/re_LJ018-0030.wav	last of all the cabman swore that he had bought the very hat found in the carriage for müller at the hatter's walker's of crawford street
../resampled_audio/re_LJ029-0011.wav	president kennedy's visit to texas in november  had been under consideration for almost a year before it occurred
../resampled_audio/re_LJ045-0036.wav	while those considerations no doubt had an effect on oswald's attitude toward his family it would seem that the need for support and sympathy
../resampled_audio/re_LJ044-0192.wav	and as far as the performance of the cubans themselves was concerned he was quote disappointed at not being able to get to cuba
../resampled_audio/re_LJ034-0092.wav	in reaching the conclusion that the shots came from the sixth floor southeast corner window of the depository building
../resampled_audio/re_LJ008-0238.wav	as it lay white and ghastly upon the black boards and then again was as suddenly withdrawn as if ashamed of the deed it had done
../resampled_audio/re_LJ042-0190.wav	democratic socializing of production and without regard to the twisting apart of marxism marxist communism by other powers
../resampled_audio/re_LJ041-0040.wav	despite this apparent interest in communism oswald tried to join the marines when he was  years old
../resampled_audio/re_LJ024-0094.wav	it would take months and years thereafter to get a twothirds majority in favor of that amendment in both houses of the congress
../resampled_audio/re_LJ009-0062.wav	buries his head under his body
../resampled_audio/re_LJ037-0177.wav	therefore either one bullet of remingtonpeters manufacture is missing
../resampled_audio/re_LJ028-0222.wav	my many troops marched peacefully into babylon
../resampled_audio/re_LJ030-0096.wav	these agents performed for the vice president the same functions that the agents in the presidential followup car performed for the president
../resampled_audio/re_LJ009-0279.wav	one of the turnkeys rushed forward and pushed him off
../resampled_audio/re_LJ025-0032.wav	hence arose the second great distinctive character of animals or the circulatory system which is less important than the digestive
